ax,ay,az,gx,gy,gz
0.884,0.100,0.647,8.850,-5.676,-0.427
0.855,0.083,0.688,9.827,-11.414,-2.075
0.844,0.054,0.734,11.414,-16.602,-3.052
0.817,0.030,0.768,12.146,-19.958,-2.930
0.776,0.011,0.792,11.414,-20.264,-1.587
0.767,0.001,0.797,10.315,-17.151,0.488
0.807,0.000,0.781,8.667,-10.986,2.991
0.767,-0.022,0.747,6.226,-3.723,4.333
0.759,-0.002,0.698,3.235,3.540,3.662
0.784,0.025,0.647,1.160,10.254,2.441
0.824,0.025,0.604,0.183,14.771,3.052
0.847,0.029,0.565,-0.488,15.930,4.089
0.854,0.036,0.542,0.061,13.428,3.845
0.869,0.030,0.546,3.113,8.606,2.380
0.902,-0.002,0.561,7.324,2.380,0.793
0.857,-0.026,0.582,10.803,-4.028,0.000
0.840,-0.057,0.611,14.343,-9.888,0.854
0.824,-0.087,0.637,16.785,-13.733,2.625
0.788,-0.108,0.661,17.578,-13.245,4.883
0.747,-0.122,0.667,16.296,-8.911,6.653
0.720,-0.135,0.667,13.428,-2.136,7.202
0.706,-0.147,0.654,10.010,5.981,6.409
0.693,-0.142,0.636,5.859,14.160,5.432
0.682,-0.124,0.620,2.197,19.897,4.517
0.677,-0.107,0.608,0.000,22.034,4.944
0.673,-0.097,0.599,-1.526,20.691,6.165
0.679,-0.091,0.598,-1.709,16.479,7.690
0.678,-0.072,0.603,-1.343,10.803,8.728
0.660,-0.069,0.608,-0.427,5.493,9.521
0.656,-0.072,0.615,0.488,0.854,9.705
0.672,-0.072,0.627,1.160,-1.709,10.132
0.681,-0.066,0.636,1.221,-2.258,10.376
0.688,-0.063,0.640,0.732,-1.953,10.437
0.713,-0.057,0.641,0.488,-0.488,9.460
0.737,-0.050,0.640,0.366,1.465,7.568
0.742,-0.043,0.631,0.000,3.235,5.432
0.740,-0.034,0.615,0.000,4.578,3.540
0.761,-0.034,0.594,0.793,5.676,2.686
0.779,-0.024,0.570,1.038,6.531,2.625
0.766,-0.010,0.546,0.916,7.507,3.174
0.767,-0.002,0.522,0.610,8.301,3.296
0.776,-0.001,0.503,0.366,8.911,2.625
0.775,-0.010,0.492,-0.122,9.155,1.709
0.746,-0.013,0.484,-1.160,8.606,0.610
0.749,-0.022,0.489,-1.404,7.080,-0.427
0.757,-0.042,0.502,-0.732,4.700,-0.732
0.760,-0.055,0.519,-0.427,1.282,-0.732
0.746,-0.065,0.532,-0.244,-1.770,-0.549
0.733,-0.086,0.550,0.061,-3.662,-0.366
0.721,-0.092,0.561,-0.305,-4.395,0.244
0.703,-0.095,0.565,-1.526,-3.479,1.160
0.703,-0.094,0.565,-2.441,-1.587,2.441
0.715,-0.084,0.558,-3.723,1.038,3.174
0.717,-0.076,0.547,-4.700,2.930,3.723
0.720,-0.064,0.533,-5.371,3.723,3.967
0.733,-0.052,0.524,-5.615,2.930,4.272
0.747,-0.042,0.515,-5.432,0.671,4.822
0.756,-0.034,0.509,-5.127,-1.709,5.371
0.757,-0.024,0.504,-5.066,-3.601,5.676
0.762,-0.016,0.504,-4.700,-5.920,5.615
0.769,-0.010,0.504,-4.272,-7.568,5.615
0.784,-0.011,0.505,-4.089,-7.690,5.432
0.795,-0.012,0.505,-4.700,-7.263,5.615
0.806,-0.010,0.505,-5.432,-6.348,5.066
0.813,-0.011,0.508,-5.859,-5.798,4.333
0.817,-0.014,0.507,-6.042,-5.615,3.052
0.819,-0.017,0.506,-6.042,-5.615,2.502
0.817,-0.013,0.502,-6.592,-5.310,3.052
0.811,-0.020,0.502,-6.958,-4.578,3.601
0.816,-0.021,0.500,-7.446,-3.845,3.967
0.809,-0.030,0.500,-8.179,-3.052,4.150
0.809,-0.038,0.500,-8.789,-2.686,4.028
0.808,-0.043,0.498,-9.094,-2.563,3.845
0.805,-0.048,0.498,-9.338,-2.686,3.601
0.797,-0.046,0.494,-9.216,-2.991,3.601
0.797,-0.045,0.488,-9.094,-3.479,4.211
0.799,-0.043,0.482,-8.789,-4.089,5.005
0.803,-0.040,0.477,-8.667,-3.967,5.737
0.811,-0.038,0.475,-8.789,-3.662,5.737
0.821,-0.039,0.475,-8.850,-3.601,5.066
0.830,-0.043,0.479,-8.606,-3.845,3.967
0.837,-0.047,0.485,-8.362,-4.883,2.869
0.842,-0.053,0.492,-8.118,-5.371,2.563
0.844,-0.057,0.500,-7.751,-5.554,2.686
0.844,-0.062,0.505,-7.629,-4.883,2.869
0.846,-0.067,0.512,-7.568,-3.601,2.686
0.849,-0.073,0.517,-7.507,-2.319,2.014
0.855,-0.079,0.520,-7.812,-0.793,1.404
0.858,-0.083,0.523,-7.874,1.038,1.282
0.864,-0.085,0.527,-7.874,2.502,1.221
0.864,-0.087,0.529,-7.507,3.662,1.282
0.873,-0.086,0.531,-7.141,4.822,1.465
0.879,-0.081,0.532,-7.080,6.042,1.892
0.882,-0.072,0.537,-7.568,7.324,2.502
0.892,-0.057,0.547,-8.240,7.935,2.441
0.906,-0.046,0.564,-8.423,7.202,1.648
0.925,-0.041,0.587,-7.263,5.066,0.305
0.937,-0.041,0.615,-6.042,2.075,-0.305
0.924,-0.043,0.641,-4.944,-0.427,-0.305
0.909,-0.047,0.663,-3.662,-1.831,-0.183
0.872,-0.055,0.683,-2.441,-1.892,-0.366
0.860,-0.056,0.700,-2.136,-0.977,-0.488
0.854,-0.056,0.716,-1.587,-0.122,-0.549
0.850,-0.058,0.730,-0.122,-0.610,-0.488
0.854,-0.058,0.746,2.625,-2.258,0.000
0.851,-0.045,0.758,6.104,-5.249,1.221
0.848,-0.032,0.764,9.399,-8.850,3.601
0.832,-0.011,0.771,12.329,-11.536,6.287
0.828,0.016,0.779,13.550,-12.817,8.057
0.833,0.045,0.785,13.855,-12.695,8.728
0.816,0.052,0.787,13.855,-11.353,8.484
0.810,0.093,0.790,12.817,-9.521,7.629
0.778,0.129,0.784,11.169,-7.202,7.507
0.744,0.151,0.770,10.620,-3.784,7.874
0.738,0.144,0.749,10.071,0.427,8.850
0.721,0.157,0.720,8.911,6.470,9.155
0.690,0.164,0.690,7.690,12.878,8.911
0.673,0.163,0.655,6.897,18.127,8.118
0.669,0.159,0.625,5.920,21.545,7.080
0.653,0.154,0.604,5.676,22.827,6.165
0.621,0.150,0.593,5.981,21.545,5.066
0.610,0.144,0.584,6.592,18.311,4.761
0.610,0.139,0.588,7.324,14.038,5.493
0.599,0.138,0.592,7.996,9.277,7.019
0.590,0.137,0.603,8.484,5.005,8.301
0.592,0.135,0.615,8.606,1.526,9.216
0.577,0.129,0.630,8.789,-0.854,9.705
0.585,0.121,0.641,8.667,-2.075,10.620
0.614,0.115,0.651,8.057,-2.197,12.268
0.640,0.114,0.656,6.897,-1.465,14.465
0.662,0.117,0.650,5.737,-0.061,16.479
0.684,0.121,0.639,4.944,1.465,17.456
0.705,0.126,0.624,4.578,3.174,17.334
0.718,0.132,0.607,4.333,4.395,16.968
0.734,0.137,0.589,4.028,5.188,16.174
0.740,0.144,0.573,4.211,5.676,15.381
0.740,0.149,0.562,4.578,5.615,14.954
0.745,0.152,0.551,4.883,4.883,14.343
0.748,0.156,0.547,5.554,4.089,13.306
0.754,0.157,0.548,6.226,3.235,12.817
0.752,0.154,0.555,7.080,2.319,12.207
0.742,0.141,0.566,7.996,1.343,11.230
0.739,0.129,0.580,8.423,0.305,10.193
0.739,0.118,0.598,9.277,-0.549,9.521
0.751,0.115,0.613,9.583,-0.671,9.705
0.751,0.109,0.625,9.644,-0.305,10.681
0.744,0.104,0.631,10.010,0.854,11.230
0.738,0.099,0.630,9.949,2.930,11.292
0.750,0.088,0.625,9.888,5.981,11.047
0.762,0.087,0.612,9.460,9.155,11.108
0.758,0.089,0.599,9.277,11.658,10.803
0.763,0.093,0.586,9.338,13.062,10.315
0.771,0.097,0.580,10.132,13.184,10.254
0.775,0.106,0.563,10.986,12.085,10.803
0.760,0.114,0.550,11.536,11.169,11.963
0.751,0.117,0.537,12.634,10.681,12.878
0.753,0.121,0.528,13.428,10.315,13.184
0.749,0.128,0.517,13.672,10.437,13.367
0.740,0.131,0.507,13.245,10.742,13.733
0.740,0.130,0.500,13.550,10.925,13.367
0.739,0.129,0.500,13.428,10.437,12.878
0.743,0.133,0.500,13.367,9.460,12.695
0.745,0.134,0.503,13.489,7.751,12.451
0.748,0.127,0.508,14.099,5.432,12.146
0.751,0.118,0.518,15.076,3.235,12.024
0.745,0.115,0.523,15.259,1.648,11.902
0.737,0.112,0.529,15.137,0.977,11.902
0.737,0.113,0.529,14.832,1.343,11.719
0.736,0.120,0.527,14.526,2.502,11.719
0.738,0.122,0.528,14.282,3.906,11.719
0.750,0.132,0.531,13.977,4.395,11.292
0.756,0.143,0.532,13.062,4.028,11.169
0.765,0.151,0.533,13.000,3.662,10.925
0.773,0.152,0.537,13.367,2.441,10.315
0.781,0.155,0.538,13.550,1.282,9.583
0.790,0.160,0.538,14.038,0.671,8.667
0.800,0.164,0.538,14.526,0.427,8.240
0.808,0.167,0.537,14.954,0.427,7.874
0.813,0.170,0.532,15.015,0.854,7.263
0.813,0.177,0.524,14.893,1.770,6.714
0.814,0.178,0.517,14.893,3.052,6.226
0.822,0.176,0.511,14.893,4.456,5.981
0.825,0.177,0.501,14.343,5.615,5.554
0.826,0.180,0.495,14.160,6.287,5.005
0.824,0.176,0.490,13.855,6.409,4.272
0.815,0.170,0.489,14.343,5.554,3.296
0.816,0.161,0.493,14.221,4.395,2.930
0.816,0.153,0.500,13.916,3.174,2.991
0.812,0.146,0.502,13.672,2.197,3.296
0.802,0.136,0.506,13.245,2.319,3.479
0.794,0.129,0.507,13.000,2.991,3.540
0.789,0.124,0.503,12.268,4.333,3.845
0.799,0.124,0.501,11.597,6.226,4.150
0.811,0.122,0.498,11.353,8.179,4.517
0.819,0.121,0.490,11.353,9.827,4.700
0.831,0.121,0.485,11.475,10.437,4.089
0.844,0.118,0.485,11.719,10.071,3.174
0.857,0.115,0.484,12.756,9.521,2.380
0.865,0.112,0.489,13.550,8.484,1.770
0.873,0.109,0.494,14.648,7.996,1.526
0.874,0.103,0.497,15.625,8.179,1.160
0.866,0.100,0.498,15.625,9.521,1.221
0.867,0.113,0.499,15.076,11.719,1.282
0.873,0.136,0.499,13.428,13.794,1.587
0.881,0.139,0.502,11.780,14.832,0.793
0.879,0.144,0.524,10.559,13.489,-1.648
0.874,0.145,0.554,10.376,8.545,-4.944
0.939,0.149,0.620,11.536,0.671,-7.507
0.928,0.127,0.689,13.611,-9.521,-9.338
0.884,0.088,0.767,16.418,-21.545,-10.925
0.872,0.037,0.843,19.653,-31.372,-12.390
0.844,-0.005,0.895,21.057,-36.011,-12.085
0.819,-0.019,0.928,20.081,-32.959,-9.277
0.851,-0.031,0.909,16.724,-22.766,-4.578
0.751,-0.041,0.857,12.512,-7.996,-1.404
0.759,-0.039,0.782,8.545,7.690,-1.099
0.798,-0.012,0.711,4.883,22.705,-1.648
0.815,0.011,0.643,2.075,33.020,-2.136
0.803,0.047,0.601,1.282,36.438,-1.953
0.825,0.033,0.560,3.906,33.752,-2.075
0.849,0.027,0.557,8.179,27.161,-2.502
0.837,0.041,0.570,12.512,17.395,-2.319
0.795,0.019,0.588,16.968,6.104,-0.977
0.811,0.008,0.617,21.240,-3.479,1.587
0.783,-0.015,0.647,23.804,-10.254,4.944
0.724,-0.044,0.680,23.743,-12.817,7.690
0.688,-0.058,0.705,21.118,-10.498,8.362
0.665,-0.064,0.721,16.663,-4.272,7.385
0.655,-0.077,0.732,12.024,3.418,6.165
0.648,-0.083,0.732,7.690,11.780,4.883
0.643,-0.085,0.725,3.845,18.005,3.601
0.633,-0.074,0.722,1.709,20.813,2.197
0.619,-0.060,0.711,1.160,19.836,1.770
0.614,-0.049,0.699,1.831,16.052,3.296
0.615,-0.035,0.684,2.808,11.353,6.165
0.613,-0.018,0.665,3.357,7.141,9.399
0.619,-0.002,0.647,3.784,4.395,12.146
0.631,0.014,0.622,3.296,4.150,13.794
0.646,0.027,0.594,1.648,5.920,14.648
0.661,0.034,0.565,-0.366,8.606,14.160
0.672,0.031,0.542,-2.380,11.536,12.756
0.694,0.036,0.523,-4.333,13.184,10.742
0.721,0.040,0.512,-5.615,13.245,9.033
0.740,0.033,0.509,-5.737,11.108,7.507
0.749,0.027,0.515,-4.761,7.263,5.981
0.750,0.021,0.521,-3.113,2.563,4.089
0.746,0.012,0.536,-1.587,-1.587,2.563
0.734,0.002,0.553,-0.366,-4.333,1.099
0.720,-0.007,0.569,0.305,-5.920,0.183
0.715,-0.015,0.584,0.122,-5.737,-0.122
0.709,-0.019,0.590,-1.038,-4.028,-0.244
0.705,-0.024,0.592,-2.319,-1.587,-0.366
0.710,-0.031,0.591,-3.723,1.831,-0.366
0.720,-0.037,0.584,-5.432,4.700,-0.427
0.729,-0.037,0.575,-7.263,6.958,-0.366
0.732,-0.029,0.564,-8.362,7.629,-0.610
0.736,-0.024,0.558,-8.850,6.592,-0.977
0.744,-0.018,0.550,-9.033,4.700,-0.854
0.750,-0.017,0.548,-8.911,2.075,-0.488
0.751,-0.013,0.545,-8.789,0.000,-0.183
0.743,-0.011,0.545,-8.667,-1.587,-0.366
0.747,-0.017,0.552,-7.996,-2.563,-1.038
0.766,-0.017,0.555,-7.874,-3.357,-2.014
0.779,-0.017,0.561,-7.935,-3.967,-2.747
0.790,-0.019,0.566,-7.996,-4.456,-3.113
0.796,-0.020,0.573,-7.996,-4.456,-3.601
0.798,-0.018,0.576,-8.362,-4.333,-3.723
0.800,-0.016,0.575,-8.545,-3.845,-4.272
0.806,-0.021,0.574,-8.362,-2.930,-4.517
0.814,-0.026,0.570,-8.301,-2.075,-4.395
0.817,-0.009,0.560,-9.033,-0.732,-4.028
0.802,-0.006,0.549,-9.155,1.099,-3.967
0.802,-0.005,0.539,-9.033,2.319,-4.272
0.813,-0.001,0.532,-8.911,2.686,-4.700
0.818,0.006,0.526,-8.850,2.441,-4.150
0.810,0.010,0.520,-8.972,1.648,-3.113
0.804,0.010,0.517,-8.972,0.977,-2.258
0.798,0.009,0.518,-9.094,0.488,-2.014
0.794,0.008,0.518,-9.888,0.305,-1.770
0.790,0.006,0.518,-11.047,0.488,-1.709
0.787,0.003,0.518,-12.024,0.610,-1.587
0.785,-0.000,0.520,-12.817,0.977,-1.343
0.783,-0.004,0.516,-13.611,1.282,-0.854
0.783,-0.007,0.510,-14.465,1.709,-0.122
0.782,-0.007,0.507,-15.320,2.563,0.427
0.780,-0.008,0.501,-15.564,3.052,0.427
0.781,-0.009,0.497,-15.564,2.930,-0.061
0.782,-0.014,0.494,-15.381,2.319,-0.549
0.784,-0.015,0.493,-14.893,1.038,-0.854
0.783,-0.020,0.489,-14.465,-0.549,-0.916
0.783,-0.026,0.488,-13.977,-1.709,-1.038
0.790,-0.030,0.489,-13.611,-2.197,-1.038
0.794,-0.031,0.490,-13.672,-2.319,-1.404
0.799,-0.036,0.488,-13.550,-2.319,-2.258
0.804,-0.040,0.489,-13.123,-2.197,-3.418
0.812,-0.044,0.486,-12.939,-2.197,-4.150
0.821,-0.048,0.484,-12.756,-2.075,-4.211
0.828,-0.048,0.485,-12.512,-1.892,-3.784
0.835,-0.049,0.482,-12.451,-1.953,-3.601
0.845,-0.052,0.484,-12.085,-1.892,-3.906
0.853,-0.056,0.486,-11.780,-1.953,-4.150
0.858,-0.058,0.486,-11.597,-2.075,-4.211
0.863,-0.061,0.490,-11.658,-2.136,-3.662
0.867,-0.062,0.494,-11.475,-2.075,-2.869
0.873,-0.060,0.498,-11.292,-1.648,-2.014
0.881,-0.056,0.502,-11.047,-0.916,-1.282
0.886,-0.049,0.505,-11.169,0.061,-0.732
0.890,-0.042,0.513,-11.353,1.099,-0.305
0.897,-0.028,0.531,-12.207,2.014,-0.244
0.903,-0.022,0.551,-13.123,1.587,-0.549
0.897,-0.035,0.578,-12.512,-0.549,-2.136
0.898,-0.039,0.605,-10.986,-3.052,-3.967
0.899,-0.040,0.633,-9.460,-5.920,-4.211
0.884,-0.044,0.651,-8.667,-7.385,-2.136
0.863,-0.050,0.667,-8.118,-7.446,0.122
0.860,-0.057,0.678,-7.324,-7.019,1.099
0.867,-0.069,0.692,-5.859,-6.470,0.977
0.876,-0.074,0.700,-4.089,-6.775,1.160
0.881,-0.074,0.696,-2.319,-7.446,2.441
0.883,-0.079,0.699,0.061,-7.812,5.249
0.878,-0.076,0.693,2.563,-7.690,8.240
0.868,-0.069,0.683,4.028,-6.348,10.742
0.856,-0.052,0.670,4.883,-4.333,12.207
0.846,-0.036,0.655,4.944,-2.136,12.390
0.837,-0.019,0.646,4.761,0.000,11.658
0.822,0.000,0.641,4.456,1.221,10.803
0.801,0.022,0.640,3.723,1.160,9.949
0.780,0.043,0.650,3.357,0.244,9.033
0.763,0.064,0.662,3.296,-0.916,8.423
0.751,0.083,0.677,3.601,-1.770,8.667
0.720,0.070,0.688,4.700,-1.526,9.033
0.694,0.062,0.692,5.371,0.366,8.850
0.676,0.065,0.693,5.737,4.395,8.667
0.662,0.065,0.686,5.554,9.644,8.789
0.646,0.066,0.672,5.066,15.076,8.850
0.639,0.071,0.656,5.127,19.409,8.362
0.628,0.073,0.641,5.615,21.545,7.385
0.618,0.076,0.626,6.409,21.240,6.775
0.609,0.077,0.615,7.568,18.921,6.531
0.600,0.080,0.611,8.667,15.259,6.836
0.594,0.084,0.609,9.155,11.169,7.690
0.607,0.086,0.611,9.766,6.592,8.484
0.620,0.090,0.617,10.437,2.136,8.545
0.618,0.093,0.621,10.620,-1.282,8.057
0.642,0.095,0.626,10.864,-3.113,7.629
0.670,0.095,0.627,10.986,-4.395,8.179
0.692,0.099,0.624,10.742,-4.333,9.644
0.710,0.103,0.615,10.132,-3.174,10.925
0.731,0.104,0.606,9.949,-1.953,11.230
0.753,0.102,0.595,10.010,-0.366,10.437
0.773,0.101,0.584,9.949,0.854,9.705
0.781,0.101,0.575,10.132,1.892,9.644
0.778,0.101,0.565,10.559,2.686,9.705
0.776,0.102,0.559,11.047,3.235,9.766
0.775,0.100,0.554,11.475,3.540,9.399
0.757,0.099,0.556,11.841,3.601,8.728
0.756,0.099,0.565,12.634,3.357,7.446
0.757,0.086,0.574,13.184,3.113,6.470
0.738,0.070,0.584,13.611,2.197,6.165
0.718,0.060,0.596,13.916,1.465,6.042
0.705,0.050,0.609,13.916,1.404,6.531
0.704,0.047,0.617,13.611,2.136,7.935
0.718,0.047,0.623,13.184,3.357,9.644
0.717,0.049,0.622,12.268,4.578,10.925
0.717,0.052,0.618,12.146,5.615,11.536
0.725,0.056,0.609,12.451,6.531,11.658
0.738,0.059,0.602,13.000,6.836,12.329
0.744,0.065,0.592,13.428,6.531,13.306
0.754,0.079,0.584,13.855,5.615,14.404
0.769,0.086,0.580,14.648,4.761,15.259
0.781,0.093,0.581,15.442,3.845,15.442
0.787,0.091,0.573,15.991,2.930,15.076
0.781,0.105,0.566,15.869,2.441,14.221
0.783,0.113,0.559,15.991,3.174,13.855
0.783,0.113,0.551,15.930,4.089,13.611
0.786,0.116,0.542,15.930,4.761,13.428
0.783,0.120,0.533,15.564,5.493,13.306
0.782,0.122,0.526,15.320,5.859,13.000
0.785,0.120,0.521,15.198,5.981,12.878
0.784,0.116,0.520,15.259,5.493,12.512
0.787,0.108,0.522,15.625,4.822,11.902
0.792,0.100,0.527,15.686,4.150,11.658
0.793,0.093,0.532,15.747,3.174,11.719
0.791,0.084,0.537,15.930,2.380,11.475
0.784,0.069,0.540,16.418,1.892,11.047
0.780,0.060,0.540,16.785,1.953,10.681
0.777,0.053,0.541,16.907,2.686,10.803
0.770,0.047,0.540,16.968,3.662,11.169
0.764,0.047,0.535,16.907,4.761,11.292
0.765,0.052,0.526,17.151,5.493,11.536
0.767,0.055,0.524,17.639,5.859,12.207
0.764,0.057,0.520,18.677,5.920,12.512
0.771,0.066,0.514,18.921,5.066,12.817
0.775,0.075,0.510,19.592,3.967,13.672
0.771,0.080,0.508,20.447,3.052,14.587
0.771,0.086,0.505,20.935,2.747,15.076
0.771,0.088,0.503,21.118,2.625,15.259
0.775,0.093,0.501,21.057,3.235,15.015
0.783,0.103,0.500,20.996,3.967,14.771
0.790,0.114,0.500,20.691,4.578,14.648
0.795,0.121,0.497,21.057,5.005,14.648
0.800,0.124,0.494,21.240,5.005,14.221
0.806,0.130,0.497,21.484,4.944,13.611
0.809,0.136,0.499,21.484,4.639,13.184
0.809,0.140,0.501,21.423,4.028,13.306
0.812,0.148,0.503,21.362,3.601,13.306
0.812,0.156,0.505,20.752,3.601,13.245
0.817,0.157,0.507,20.508,3.906,13.306
0.826,0.162,0.511,19.836,4.089,13.123
0.838,0.164,0.518,18.738,4.517,12.634
0.847,0.161,0.526,18.250,4.578,11.902
0.858,0.155,0.536,17.944,4.761,10.681
0.857,0.147,0.545,17.761,4.761,9.216
0.864,0.148,0.552,17.273,5.188,8.789
0.877,0.146,0.554,17.090,6.470,9.277
0.889,0.144,0.552,16.418,8.667,10.132
0.911,0.152,0.550,15.259,11.475,10.132
0.926,0.152,0.547,14.526,14.099,9.399
0.943,0.152,0.541,14.404,15.686,7.996
0.947,0.157,0.535,14.160,16.785,7.141
0.936,0.171,0.527,13.489,17.517,7.690
0.955,0.193,0.529,12.451,18.066,9.827
0.981,0.206,0.538,10.803,17.273,11.230
0.978,0.203,0.567,10.132,14.526,9.583
1.006,0.205,0.604,11.719,9.827,5.920
1.023,0.156,0.655,14.282,4.456,2.869
0.962,0.132,0.696,15.137,-0.610,0.610
0.894,0.100,0.735,15.564,-3.235,-0.305
0.863,0.051,0.757,15.686,-3.479,0.305
0.836,0.043,0.764,13.977,-1.282,2.319
0.852,0.015,0.740,11.597,4.761,6.775
0.781,-0.004,0.694,8.728,12.817,10.010
0.765,0.042,0.641,4.822,21.240,10.071
0.799,0.054,0.592,2.625,28.015,10.071
0.837,0.064,0.550,1.587,30.884,10.559
0.851,0.074,0.520,1.526,28.931,10.864
0.861,0.057,0.522,4.028,22.461,10.620
0.882,0.047,0.542,7.874,12.939,9.888
0.892,0.043,0.572,11.475,1.709,9.827
0.874,0.017,0.605,15.503,-8.911,11.658
0.868,0.007,0.636,18.738,-16.846,14.709
0.828,-0.029,0.653,20.020,-18.127,17.761
0.756,-0.058,0.646,17.822,-11.841,19.409
0.714,-0.053,0.629,13.184,-0.305,19.165
0.700,-0.071,0.597,8.362,14.343,17.517
0.685,-0.094,0.556,3.479,28.076,14.648
0.672,-0.070,0.515,-0.732,36.865,10.498
0.663,-0.056,0.493,-2.441,39.673,7.507
0.651,-0.049,0.479,-2.380,36.316,6.592
0.641,-0.057,0.456,-1.770,28.931,7.324
0.628,-0.067,0.484,-2.869,20.264,8.484
0.614,-0.042,0.527,-2.808,10.559,9.155
0.611,-0.017,0.554,1.160,1.038,9.644
0.619,-0.018,0.556,7.263,-7.202,10.132
0.623,-0.037,0.499,9.033,-12.817,10.315
0.629,-0.044,0.547,3.967,-12.878,10.193
0.623,-0.023,0.547,1.221,-11.047,9.033
0.651,-0.026,0.551,-0.061,-7.385,8.179
0.705,-0.017,0.534,-2.014,-3.052,7.812
0.719,-0.009,0.515,-3.723,0.671,7.202
0.748,-0.000,0.491,-4.272,3.357,6.592
0.787,0.004,0.463,-4.150,4.700,5.859
0.802,0.016,0.444,-3.723,4.517,4.761
0.802,0.031,0.425,-3.479,3.235,3.662
0.818,0.030,0.407,-2.625,0.977,2.502
0.816,0.030,0.405,-2.136,-1.343,0.916
0.781,0.029,0.411,-1.526,-2.747,-0.610
0.775,0.029,0.421,-1.282,-4.578,-2.502
0.771,0.025,0.436,-1.038,-6.165,-3.357
0.756,0.014,0.451,-1.160,-7.446,-3.235
0.743,0.002,0.466,-1.221,-8.423,-2.869
0.736,-0.005,0.482,-1.343,-9.094,-3.174
0.735,-0.011,0.498,-2.014,-9.460,-3.479
0.732,-0.015,0.509,-3.113,-9.521,-3.357
0.737,-0.021,0.520,-3.723,-9.033,-2.930
0.741,-0.023,0.526,-4.517,-8.057,-2.014
0.750,-0.022,0.523,-5.798,-6.897,-0.671
0.759,-0.025,0.512,-6.775,-5.432,0.916
0.765,-0.024,0.498,-7.996,-3.479,2.441
0.785,-0.014,0.480,-9.338,-2.136,3.357
0.802,-0.011,0.464,-10.254,-1.099,3.845
0.818,-0.010,0.450,-11.169,-0.183,3.784
0.826,-0.004,0.437,-11.475,-0.122,3.174
0.843,-0.009,0.436,-11.047,-1.221,2.747
0.854,-0.010,0.438,-10.498,-2.686,2.563
0.861,-0.010,0.442,-10.132,-4.639,2.991
0.867,-0.004,0.449,-9.949,-6.226,3.296
0.873,-0.000,0.458,-10.071,-6.897,3.113
0.887,0.005,0.470,-10.193,-6.836,2.136
0.906,0.010,0.485,-10.559,-5.981,1.099
0.899,0.007,0.500,-11.536,-4.517,-0.244
0.904,0.003,0.515,-12.329,-3.235,-1.038
0.904,-0.001,0.536,-12.573,-2.380,-1.709
0.891,-0.002,0.551,-12.878,-1.831,-1.770
0.903,-0.008,0.565,-13.184,-0.793,-0.916
0.905,-0.016,0.578,-13.550,0.977,-0.183
0.902,-0.019,0.590,-13.977,3.296,0.000
0.910,-0.020,0.594,-15.076,5.615,-0.549
0.910,-0.021,0.599,-16.052,8.362,-1.648
0.917,-0.019,0.602,-17.273,10.559,-3.052
0.924,-0.006,0.607,-18.738,12.329,-3.235
0.931,0.005,0.612,-20.081,12.817,-3.174
0.943,0.014,0.617,-20.020,11.902,-3.479
0.955,0.012,0.630,-18.250,9.521,-4.150
0.953,0.014,0.645,-16.541,5.737,-4.883
0.924,0.025,0.661,-15.137,1.770,-5.066
0.917,0.021,0.682,-12.695,-2.136,-5.005
0.918,0.017,0.701,-9.705,-6.104,-4.395
0.909,0.019,0.726,-7.080,-10.010,-3.723
0.901,0.025,0.747,-4.211,-13.062,-2.563
0.891,0.042,0.770,-1.099,-14.465,-1.221
0.900,0.042,0.785,1.709,-14.343,0.305
0.901,0.041,0.790,3.967,-12.817,1.587
0.893,0.051,0.790,5.310,-9.949,1.465
0.875,0.060,0.784,5.981,-6.470,0.366
0.850,0.070,0.766,6.531,-2.625,-0.244
0.807,0.080,0.742,6.042,1.892,-0.427
0.760,0.093,0.711,5.188,7.874,-0.183
0.720,0.105,0.677,4.211,13.855,0.244
0.689,0.117,0.645,3.052,19.104,0.549
0.656,0.132,0.617,2.136,22.339,0.488
0.619,0.141,0.597,1.526,23.254,0.000
0.595,0.146,0.583,1.831,22.095,-0.366
0.580,0.147,0.578,2.869,19.592,-0.305
0.585,0.148,0.582,4.028,15.808,0.488
0.592,0.140,0.587,5.371,11.353,2.441
0.586,0.131,0.595,6.287,7.324,3.723
0.598,0.123,0.607,6.897,4.211,3.723
0.608,0.112,0.616,7.324,2.258,2.808
0.620,0.103,0.618,7.019,1.221,2.136
0.642,0.099,0.620,6.409,1.099,1.892
0.660,0.094,0.615,6.531,1.831,1.953
0.674,0.091,0.609,6.165,2.808,2.380
0.669,0.096,0.593,5.859,4.028,3.235
0.690,0.104,0.565,5.432,6.104,3.967
0.707,0.117,0.538,5.188,8.789,4.883
0.711,0.142,0.507,4.578,11.536,5.310
0.722,0.164,0.476,3.967,13.550,5.310
0.741,0.181,0.443,3.479,14.709,4.456
0.741,0.195,0.418,2.563,15.015,3.540
0.706,0.198,0.399,1.770,14.526,2.136
0.714,0.197,0.394,1.648,13.306,0.549
0.724,0.192,0.398,1.709,11.108,-0.061
0.712,0.169,0.408,2.258,7.568,-0.671
0.700,0.149,0.430,3.174,3.479,-1.770
0.701,0.134,0.458,4.395,-1.099,-3.235
0.708,0.110,0.491,6.165,-5.005,-4.150
0.711,0.096,0.516,7.751,-8.606,-3.906
0.696,0.085,0.535,8.667,-9.827,-2.991
